post_date,engagement,close_value,volume,open_value,high_value,low_value,prev_close,return,price_class,len_modify_body,comp_clean,pos_clean,neg_clean,neu_clean
2019-07-19,2,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,89,0.4019,0.295,0.176,0.529
2019-07-19,2,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,48,0.128,0.2,0.0,0.8
2019-07-19,7,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,27,-0.1531,0.286,0.357,0.357
2019-07-19,25,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,117,-0.967,0.128,0.605,0.266
2019-07-19,2,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,87,-0.802,0.091,0.404,0.505
2019-07-19,2,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,64,0.8126,0.481,0.0,0.519
2019-07-19,10,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,112,-0.6124,0.308,0.436,0.256
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,101,0.7003,0.448,0.26,0.292
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,23,0.8402,0.727,0.0,0.273
2019-07-19,30,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,181,0.25,0.138,0.103,0.759
2019-07-19,3,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,71,0.9638,0.818,0.0,0.182
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,85,-0.7964,0.0,0.448,0.552
2019-07-19,2,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,30,0.0,0.0,0.0,1.0
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,46,0.0,0.308,0.308,0.385
2019-07-19,5,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,133,-0.8934,0.256,0.471,0.273
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,161,0.9432,0.477,0.159,0.364
2019-07-19,4,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,126,-0.1531,0.225,0.27,0.506
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,26,-0.6124,0.0,0.444,0.556
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,32,0.3182,0.434,0.0,0.566
2019-07-19,4,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,40,-0.25,0.308,0.385,0.308
2019-07-19,4,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,38,0.6124,0.4,0.0,0.6
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,78,0.4019,0.391,0.254,0.355
2019-07-19,20,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,109,-0.6486,0.158,0.368,0.474
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,100,-0.7184,0.167,0.333,0.5
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,88,0.8402,0.464,0.179,0.357
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,35,0.0,0.0,0.0,1.0
2019-07-19,3,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,24,0.0,0.0,0.0,1.0
2019-07-19,2,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,166,-0.4588,0.292,0.354,0.354
2019-07-19,3,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,110,0.3182,0.126,0.0,0.874
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,42,-0.6124,0.0,0.444,0.556
2019-07-19,2,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,66,0.3818,0.271,0.0,0.729
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,75,-0.9001,0.0,0.556,0.444
2019-07-19,3,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,64,0.4588,0.4,0.25,0.35
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,49,-0.2023,0.196,0.268,0.536
2019-07-19,16,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,34,-0.6124,0.0,0.5,0.5
2019-07-19,7,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,38,0.2023,0.231,0.0,0.769
2019-07-19,2,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,26,0.0,0.0,0.0,1.0
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,45,0.4215,0.438,0.281,0.281
2019-07-19,6,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,15,0.0,0.0,0.0,1.0
2019-07-19,4,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,10,0.0,0.0,0.0,1.0
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,33,0.0,0.45,0.45,0.1
2019-07-19,12,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,45,-0.6124,0.0,0.4,0.6
2019-07-19,4,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,130,0.9517,0.541,0.108,0.351
2019-07-19,4,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,135,-0.7722,0.278,0.406,0.316
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,49,0.0,0.0,0.0,1.0
2019-07-19,15,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,59,-0.6124,0.0,0.333,0.667
2019-07-19,2,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,86,0.9432,0.571,0.143,0.286
2019-07-19,5,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,68,-0.7184,0.19,0.429,0.381
2019-07-19,7,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,132,-0.6124,0.222,0.333,0.444
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,33,0.0,0.0,0.0,1.0
2019-07-19,2,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,12,0.0,0.0,0.0,1.0
2019-07-19,2,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,30,0.875,0.75,0.0,0.25
2019-07-19,2,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,121,0.9648,0.604,0.091,0.305
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,148,0.0,0.286,0.286,0.429
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,77,0.0,0.308,0.308,0.385
2019-07-19,3,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,70,0.765,0.452,0.0,0.548
2019-07-19,2,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,37,0.25,0.364,0.273,0.364
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,47,0.8479,0.672,0.0,0.328
2019-07-19,2,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,18,0.6124,0.667,0.0,0.333
2019-07-19,10,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,98,0.9638,0.647,0.118,0.235
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,41,-0.7906,0.0,0.636,0.364
2019-07-19,2,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,96,-0.7184,0.167,0.333,0.5
2019-07-19,2,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,15,-0.2732,0.302,0.509,0.189
2019-07-19,2,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,46,-0.7184,0.0,0.417,0.583
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,16,-0.1531,0.375,0.469,0.156
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,64,0.0,0.0,0.0,1.0
2019-07-19,9,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,4,0.0,0.0,0.0,1.0
2019-07-19,4,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,43,0.6124,0.4,0.0,0.6
2019-07-19,2,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,42,-0.7184,0.0,0.417,0.583
2019-07-19,1,136.62,48992360,140.22,140.67,136.45,136.42,0.20000000000001705,1,69,0.0,0.0,0.0,1.0
